filename,Solve,Parse,ProofTerm,Steps
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.DefaultVisitor.027.smt2,0.575,14.688,Proofterm: 29.063,2326
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.filespace.Extension.001.smt2,0.630,5.490,Proofterm: 6.270,170
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ImportDeclVec.020.smt2,1.881,18.961,Proofterm: 114.792,5161
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.genericfile.NormalGenericFile.005.smt2,0.554,2.100,Proofterm: 4.373,82
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.TypeSig.009.smt2,1.719,11.657,Proofterm: 46.459,1935
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.TestTool.004.smt2,0.509,5.221,Proofterm: 7.915,128
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.TryFinallyStmt.011.smt2,0.538,7.428,Proofterm: 17.371,306
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ImportDeclVec.011.smt2,0.366,10.258,Proofterm: 25.413,746
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.MethodDeclVec.009.smt2,0.554,11.197,Proofterm: 20.681,1150
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.046.smt2,0.300,2.972,Proofterm: 4.417,101
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.filespace.Resolve.007.smt2,0.340,2.763,Proofterm: 5.746,104
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.TryCatchStmt.011.smt2,0.792,12.133,Proofterm: 23.807,1058
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.LexicalPragmaVec.009.smt2,0.655,11.628,Proofterm: 26.037,1187
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.OnDemandImportDecl.004.smt2,0.792,9.291,Proofterm: 25.223,702
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.EnvForLocals.007.smt2,0.345,9.363,Proofterm: 39.233,803
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.050.smt2,0.234,2.503,Proofterm: 4.609,101
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.AmbiguousVariableAccess.002.smt2,0.794,10.700,Error: ../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.AmbiguousVariableAccess.002.smt2 maximum recursion depth exceeded,887
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.036.smt2,0.757,3.006,Proofterm: 5.019,101
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.SwitchStmt.002.smt2,0.827,10.637,Proofterm: 122.245,796
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.TypeSig.008.smt2,1.191,9.531,Proofterm: 27.894,1491
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.Types.012.smt2,0.781,10.710,Proofterm: 24.572,916
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.TypeDeclElemVec.015.smt2,0.989,15.932,Proofterm: 97.483,4298
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.Types.031.smt2,0.876,12.051,Proofterm: 27.661,1156
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.parser.ParseExpr.001.smt2,2.821,17.668,Error: ../smt-lib/UFLIA/simplify2/front_end_suite/javafe.parser.ParseExpr.001.smt2 maximum recursion depth exceeded,5205
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.DefaultVisitor.041.smt2,0.574,14.602,Proofterm: 32.540,2361
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.AmbiguousMethodInvocation.005.smt2,0.615,11.169,Proofterm: 34.886,1463
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.TypeModifierPragmaVec.005.smt2,0.655,15.637,Proofterm: 36.607,2560
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.TypeNameVec.019.smt2,0.382,10.422,Proofterm: 15.755,1153
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.TypeDeclVec.001.smt2,1.629,15.839,Proofterm: 83.435,4513
